,chemicalFormula,names,preparation,Chemical Family,Crystallinity,Fracture Toughness,flatFormula,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,band center,Miedema_deltaH_inter,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,cohesive energy,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
109,Si3N4.xY2O3.ySiO2.zMo2C,['Silicon nitride composite'],[{'name': 'Sintering'}],Si-N:Mo,Polycrystalline,5.75,Si3.0N4.0Y0.2O0.3Si0.1O0.2Mo0.2C0.1,N4 Y0.2 C0.1 Mo0.2 Si3.1 O0.5,6.0,42.0,36.0,11.382716049382715,4.879134278311233,7.0,12.0,87.0,75.0,78.19753086419755,4.842249657064471,82.0,12.0107,95.96,83.9493,23.366146913580245,10.43375451912818,14.0067,54.8,3823.0,3768.2,843.2839506172841,867.9451303155007,63.05,3.0,16.0,13.0,14.148148148148149,1.0699588477366255,15.0,2.0,5.0,3.0,2.5308641975308643,0.6029568663313519,2.0,66.0,190.0,124.0,91.0493827160494,23.2659655540314,71.0,1.22,3.44,2.2199999999999998,2.555679012345679,0.587517146776406,3.04,1.0,2.0,1.0,1.9753086419753088,0.04816338972717563,2.0,0.0,4.0,4.0,2.5185185185185186,0.6584362139917695,3.0,0.0,5.0,5.0,0.14814814814814814,0.28166438042981257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.6419753086419755,0.5883249504648682,5.0,0.0,1.0,1.0,0.02469135802469136,0.048163389727175744,0.0,0.0,4.0,4.0,3.1851851851851856,0.6438042981252858,3.0,0.0,9.0,9.0,0.345679012345679,0.6572168876695625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5555555555555554,0.7407407407407408,3.0,5.64,32.365,26.725,16.93413580246914,3.445518975765891,14.76875,0.0,6.437,6.437,3.5301111111111116,2.8948504801097394,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,196.25925925925927,25.146776406035666,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.475539910995373,,6,0.6289029939234583,0.5612043716528711,0.5187889069186613,0.5049003073305807,0.4975577892003589,0.02469135802469136,1.9753086419753088,2.5185185185185186,0.14814814814814814,0.0,0.425531914893617,0.5425531914893617,0.031914893617021274,0.0,,0.2735454707432197,,-0.008248197072217111,0.016248900569009992,0.04018276717991215,0.04348809397652594,0.04825577497529314
110,Si3N4.xY2O3.ySrO,['Silicon nitride'],[{'name': 'Hot Pressing'}],"Si-N:SrO,Y",Polycrystalline,6.2,Si3.0N4.0Y0.2O0.3Sr0.1O0.1,Si3 N4 Y0.2 Sr0.1 O0.4,7.0,39.0,32.0,11.012987012987013,4.482374768089054,7.0,8.0,87.0,79.0,77.9220779220779,5.240681396525569,82.0,14.0067,88.90585,74.89915,22.496912987012987,9.496066790352504,14.0067,54.8,1799.0,1744.2,753.2363636363636,789.6415584415585,63.05,2.0,16.0,14.0,14.181818181818182,1.0389610389610389,15.0,2.0,5.0,3.0,2.5064935064935066,0.5788497217068646,2.0,66.0,195.0,129.0,91.02597402597402,23.40630797773655,71.0,0.95,3.44,2.49,2.5422077922077917,0.6104638218923933,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,0.6233766233766235,3.0,0.0,1.0,1.0,0.025974025974025976,0.0505987518974532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428572,0.5936920222634506,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.220779220779221,0.6071850227694384,3.0,0.0,9.0,9.0,0.23376623376623376,0.45538876707707876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.4545454545454546,0.7131050767414405,3.0,9.105,54.23,45.125,17.653636363636366,3.8854545454545457,14.76875,0.0,6.437,6.437,3.645064935064935,2.900711755776691,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,197.8051948051948,23.455557429583404,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.4506184204810095,,5,0.6520722187341917,0.5843043987081138,0.5420824191265262,0.5288626456006614,0.522334305176681,0.0,2.0,2.5454545454545454,0.025974025974025976,0.0,0.43749999999999994,0.5568181818181818,0.005681818181818181,0.0,,0.3024581707393277,,0.010656294873087101,0.021577924705736478,0.06462425051965351,0.06486828609726338,0.06628894273769925
111,Si3N4.xY2O3.ySrO,['Silicon nitride'],nan,"Si-N:SrO,Y",Polycrystalline,3.6,Si3.0N4.0Y0.2O0.3Sr0.1O0.1,Si3 N4 Y0.2 Sr0.1 O0.4,7.0,39.0,32.0,11.012987012987013,4.482374768089054,7.0,8.0,87.0,79.0,77.9220779220779,5.240681396525569,82.0,14.0067,88.90585,74.89915,22.496912987012987,9.496066790352504,14.0067,54.8,1799.0,1744.2,753.2363636363636,789.6415584415585,63.05,2.0,16.0,14.0,14.181818181818182,1.0389610389610389,15.0,2.0,5.0,3.0,2.5064935064935066,0.5788497217068646,2.0,66.0,195.0,129.0,91.02597402597402,23.40630797773655,71.0,0.95,3.44,2.49,2.5422077922077917,0.6104638218923933,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,0.6233766233766235,3.0,0.0,1.0,1.0,0.025974025974025976,0.0505987518974532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428572,0.5936920222634506,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.220779220779221,0.6071850227694384,3.0,0.0,9.0,9.0,0.23376623376623376,0.45538876707707876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.4545454545454546,0.7131050767414405,3.0,9.105,54.23,45.125,17.653636363636366,3.8854545454545457,14.76875,0.0,6.437,6.437,3.645064935064935,2.900711755776691,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,197.8051948051948,23.455557429583404,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.4506184204810095,,5,0.6520722187341917,0.5843043987081138,0.5420824191265262,0.5288626456006614,0.522334305176681,0.0,2.0,2.5454545454545454,0.025974025974025976,0.0,0.43749999999999994,0.5568181818181818,0.005681818181818181,0.0,,0.3024581707393277,,0.010656294873087101,0.021577924705736478,0.06462425051965351,0.06486828609726338,0.06628894273769925
112,Si3N4.yY2O3.zAl2O3,['Silicon nitride'],[{'name': 'Hot Pressing'}],Si-N:Al,Polycrystalline,3.533333333333333,Si3.0N4.0Y0.2O0.3Al0.2O0.3,Si3 Al0.2 N4 Y0.2 O0.6,7.0,39.0,32.0,10.65,4.0475,7.0,12.0,87.0,75.0,78.9,4.3149999999999995,82.0,14.0067,88.90585,74.89915,21.632552215,8.470825047249999,14.0067,54.8,1799.0,1744.2,736.57175,775.7875125,63.05,3.0,16.0,13.0,14.35,0.8975000000000001,15.0,2.0,5.0,3.0,2.475,0.54625,2.0,66.0,190.0,124.0,89.85,22.4275,71.0,1.22,3.44,2.2199999999999998,2.56125,0.6105625000000001,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.575,0.6387499999999999,3.0,0.0,1.0,1.0,0.025,0.04875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.6,0.6100000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.275,0.63,3.0,0.0,9.0,9.0,0.225,0.43875000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5,0.725,3.0,9.105,32.365,23.26,16.953375,3.3855500000000003,14.76875,0.0,6.437,6.437,3.508375,2.9286250000000003,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,193.5,27.224999999999998,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.4748046195809534,,5,0.6304760106459245,0.5627200784919703,0.5217599147617711,0.5090303996395624,0.5027467690022545,0.0,2.0,2.575,0.025,0.0,0.4347826086956521,0.5597826086956521,0.005434782608695652,0.0,,0.2777895117448205,,-0.003251190282117725,0.013053843808791273,0.03872983346207418,0.04620447561011689,0.05032826045356342
113,Si3N4.yY2O3.zAl2O3,['Silicon nitride'],[{'name': 'Sintering'}],Si-N:Al,Polycrystalline,5.82,Si3.0N4.0Y0.2O0.3Al0.2O0.3,Si3 Al0.2 N4 Y0.2 O0.6,7.0,39.0,32.0,10.65,4.0475,7.0,12.0,87.0,75.0,78.9,4.3149999999999995,82.0,14.0067,88.90585,74.89915,21.632552215,8.470825047249999,14.0067,54.8,1799.0,1744.2,736.57175,775.7875125,63.05,3.0,16.0,13.0,14.35,0.8975000000000001,15.0,2.0,5.0,3.0,2.475,0.54625,2.0,66.0,190.0,124.0,89.85,22.4275,71.0,1.22,3.44,2.2199999999999998,2.56125,0.6105625000000001,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.575,0.6387499999999999,3.0,0.0,1.0,1.0,0.025,0.04875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.6,0.6100000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.275,0.63,3.0,0.0,9.0,9.0,0.225,0.43875000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.5,0.725,3.0,9.105,32.365,23.26,16.953375,3.3855500000000003,14.76875,0.0,6.437,6.437,3.508375,2.9286250000000003,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,193.5,27.224999999999998,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.4748046195809534,,5,0.6304760106459245,0.5627200784919703,0.5217599147617711,0.5090303996395624,0.5027467690022545,0.0,2.0,2.575,0.025,0.0,0.4347826086956521,0.5597826086956521,0.005434782608695652,0.0,,0.2777895117448205,,-0.003251190282117725,0.013053843808791273,0.03872983346207418,0.04620447561011689,0.05032826045356342
114,Si5.5Al0.5O0.5N7.5,['Sialon'],[{'name': 'Hot Pressing'}],Si-Al-O-N,Polycrystalline,3.3,Si5.0Al0.0O0.0N35.0,Si5 N35,7.0,14.0,7.0,7.875,1.53125,7.0,78.0,82.0,4.0,81.5,0.875,82.0,14.0067,28.0855,14.0788,15.76655,3.0797375000000002,14.0067,63.05,1687.0,1623.95,266.04375,355.2390625,63.05,14.0,15.0,1.0,14.875,0.21875,15.0,2.0,3.0,1.0,2.125,0.21875,2.0,71.0,111.0,40.0,76.0,8.75,71.0,1.9,3.04,1.1400000000000001,2.8975,0.24937500000000007,3.04,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.875,0.21875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.875,0.21875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.125,0.21875,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.125,0.21875,3.0,14.76875,20.44,5.671250000000001,15.47765625,1.2405859375000001,14.76875,0.773,6.437,5.664000000000001,5.729000000000001,1.2389999999999997,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,198.125,7.21875,194.0,p,N,-0.266297,p,N,-0.266297,0.0,-2.8665438245224606,2.4956984428417446,2,0.8838834764831844,0.8758495150966811,0.8750104120803961,0.8750001517831308,0.8750000003097617,0.0,2.0,2.875,0.0,0.0,0.41025641025641024,0.5897435897435898,0.0,0.0,0.02351670686529834,0.16374356648282481,,0.03362440913036609,0.03362440913036609,0.04821182598999173,0.18974595842844758,0.29740963845600055
115,Si6-xAlxOxN8-x,['Sialon'],[{'name': 'Hot Isostatic Pressing'}],Si-Al-O-N,Polycrystalline,2.435,Si5.9Al0.1O0.1N7.9,Si5.9 N7.9 Al0.1 O0.1,7.0,14.0,7.0,10.0,3.4142857142857146,7.0,73.0,87.0,14.0,80.28571428571429,2.0306122448979584,82.0,14.0067,28.0855,14.0788,20.046819561428574,6.874526641632654,14.0067,54.8,1687.0,1632.2,753.5872857142857,789.3033265306123,63.05,13.0,16.0,3.0,14.571428571428571,0.5040816326530613,15.0,2.0,3.0,1.0,2.4285714285714284,0.489795918367347,2.0,66.0,121.0,55.0,88.17857142857143,19.704081632653065,71.0,1.61,3.44,1.8299999999999998,2.5522142857142858,0.5631836734693879,3.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5714285714285716,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.571428571428571,0.5040816326530613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,9.105,20.44,11.335,17.130544642857142,2.789398086734694,14.76875,0.0,6.437,6.437,3.9580714285714294,2.797647959183674,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.82857142857145,17.26122448979592,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.484638925839982,,4,0.7043596020354885,0.6337396117362889,0.5883627754503732,0.5741947586488731,0.5672602815794595,0.0,2.0,2.5714285714285716,0.0,0.0,0.4375,0.5625000000000001,0.0,0.0,,0.21817737194299766,,0.009053701187585587,0.012167829008346637,0.026608023197206652,0.03605932188621216,0.052154291403545085
116,Si6-xAlxOxN8-x,['Sialon'],[{'name': 'Sintering'}],Si-Al-O-N,Polycrystalline,4.46,Si5.9Al0.1O0.1N7.9,Si5.9 N7.9 Al0.1 O0.1,7.0,14.0,7.0,10.0,3.4142857142857146,7.0,73.0,87.0,14.0,80.28571428571429,2.0306122448979584,82.0,14.0067,28.0855,14.0788,20.046819561428574,6.874526641632654,14.0067,54.8,1687.0,1632.2,753.5872857142857,789.3033265306123,63.05,13.0,16.0,3.0,14.571428571428571,0.5040816326530613,15.0,2.0,3.0,1.0,2.4285714285714284,0.489795918367347,2.0,66.0,121.0,55.0,88.17857142857143,19.704081632653065,71.0,1.61,3.44,1.8299999999999998,2.5522142857142858,0.5631836734693879,3.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5714285714285716,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.571428571428571,0.5040816326530613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,9.105,20.44,11.335,17.130544642857142,2.789398086734694,14.76875,0.0,6.437,6.437,3.9580714285714294,2.797647959183674,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.82857142857145,17.26122448979592,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.484638925839982,,4,0.7043596020354885,0.6337396117362889,0.5883627754503732,0.5741947586488731,0.5672602815794595,0.0,2.0,2.5714285714285716,0.0,0.0,0.4375,0.5625000000000001,0.0,0.0,,0.21817737194299766,,0.009053701187585587,0.012167829008346637,0.026608023197206652,0.03605932188621216,0.052154291403545085
117,Si6-xAlxOxN8-x,['Sialon'],[{'name': 'Sintering'}],Si-Al-O-N:Nd,Polycrystalline,4.56,Si5.9Al0.1O0.1N7.9,Si5.9 N7.9 Al0.1 O0.1,7.0,14.0,7.0,10.0,3.4142857142857146,7.0,73.0,87.0,14.0,80.28571428571429,2.0306122448979584,82.0,14.0067,28.0855,14.0788,20.046819561428574,6.874526641632654,14.0067,54.8,1687.0,1632.2,753.5872857142857,789.3033265306123,63.05,13.0,16.0,3.0,14.571428571428571,0.5040816326530613,15.0,2.0,3.0,1.0,2.4285714285714284,0.489795918367347,2.0,66.0,121.0,55.0,88.17857142857143,19.704081632653065,71.0,1.61,3.44,1.8299999999999998,2.5522142857142858,0.5631836734693879,3.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5714285714285716,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.571428571428571,0.5040816326530613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,9.105,20.44,11.335,17.130544642857142,2.789398086734694,14.76875,0.0,6.437,6.437,3.9580714285714294,2.797647959183674,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.82857142857145,17.26122448979592,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.484638925839982,,4,0.7043596020354885,0.6337396117362889,0.5883627754503732,0.5741947586488731,0.5672602815794595,0.0,2.0,2.5714285714285716,0.0,0.0,0.4375,0.5625000000000001,0.0,0.0,,0.21817737194299766,,0.009053701187585587,0.012167829008346637,0.026608023197206652,0.03605932188621216,0.052154291403545085
118,Si6-xAlxOxN8-x,['Sialon'],nan,Si-Al-O-N,Polycrystalline,7.0,Si5.9Al0.1O0.1N7.9,Si5.9 N7.9 Al0.1 O0.1,7.0,14.0,7.0,10.0,3.4142857142857146,7.0,73.0,87.0,14.0,80.28571428571429,2.0306122448979584,82.0,14.0067,28.0855,14.0788,20.046819561428574,6.874526641632654,14.0067,54.8,1687.0,1632.2,753.5872857142857,789.3033265306123,63.05,13.0,16.0,3.0,14.571428571428571,0.5040816326530613,15.0,2.0,3.0,1.0,2.4285714285714284,0.489795918367347,2.0,66.0,121.0,55.0,88.17857142857143,19.704081632653065,71.0,1.61,3.44,1.8299999999999998,2.5522142857142858,0.5631836734693879,3.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5714285714285716,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.571428571428571,0.5040816326530613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,9.105,20.44,11.335,17.130544642857142,2.789398086734694,14.76875,0.0,6.437,6.437,3.9580714285714294,2.797647959183674,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.82857142857145,17.26122448979592,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.484638925839982,,4,0.7043596020354885,0.6337396117362889,0.5883627754503732,0.5741947586488731,0.5672602815794595,0.0,2.0,2.5714285714285716,0.0,0.0,0.4375,0.5625000000000001,0.0,0.0,,0.21817737194299766,,0.009053701187585587,0.012167829008346637,0.026608023197206652,0.03605932188621216,0.052154291403545085
119,Si6-xAlxOxN8-x,nan,[{'name': 'Hot Pressing'}],Si-Al-O-N,Polycrystalline,1.9,Si5.9Al0.1O0.1N7.9,Si5.9 N7.9 Al0.1 O0.1,7.0,14.0,7.0,10.0,3.4142857142857146,7.0,73.0,87.0,14.0,80.28571428571429,2.0306122448979584,82.0,14.0067,28.0855,14.0788,20.046819561428574,6.874526641632654,14.0067,54.8,1687.0,1632.2,753.5872857142857,789.3033265306123,63.05,13.0,16.0,3.0,14.571428571428571,0.5040816326530613,15.0,2.0,3.0,1.0,2.4285714285714284,0.489795918367347,2.0,66.0,121.0,55.0,88.17857142857143,19.704081632653065,71.0,1.61,3.44,1.8299999999999998,2.5522142857142858,0.5631836734693879,3.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5714285714285716,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.571428571428571,0.5040816326530613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4285714285714284,0.5040816326530612,3.0,9.105,20.44,11.335,17.130544642857142,2.789398086734694,14.76875,0.0,6.437,6.437,3.9580714285714294,2.797647959183674,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.82857142857145,17.26122448979592,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.484638925839982,,4,0.7043596020354885,0.6337396117362889,0.5883627754503732,0.5741947586488731,0.5672602815794595,0.0,2.0,2.5714285714285716,0.0,0.0,0.4375,0.5625000000000001,0.0,0.0,,0.21817737194299766,,0.009053701187585587,0.012167829008346637,0.026608023197206652,0.03605932188621216,0.052154291403545085
120,Si6-xAlxOxN8-x.yCeO2.zY2O3,['Sialon'],[{'name': 'Sintering'}],Si-Al-O-N:CeO,Polycrystalline,4.9,Si5.9Al0.1O0.1N7.9Ce0.1O0.2Y0.2O0.3,N7.9 Y0.2 O0.6 Si5.9 Al0.1 Ce0.1,7.0,58.0,51.0,10.648648648648651,4.109934258582909,7.0,12.0,87.0,75.0,79.14864864864866,3.6806062819576324,82.0,14.0067,140.116,126.10930000000002,21.65188809864865,8.620064707907233,14.0067,54.8,1799.0,1744.2,746.2514864864866,785.4273831263697,63.05,3.0,16.0,13.0,14.385135135135139,0.7873447772096418,15.0,2.0,6.0,4.0,2.4729729729729737,0.5432797662527393,2.0,66.0,204.0,138.0,89.58783783783785,21.756300219138062,71.0,1.12,3.44,2.32,2.5545270270270275,0.5900703067932799,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5675675675675675,0.5777940102264427,3.0,0.0,1.0,1.0,0.020270270270270275,0.03971877282688094,0.0,0.0,1.0,1.0,0.006756756756756758,0.01342220598977356,0.0,3.0,6.0,3.0,4.594594594594595,0.5467494521548576,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.310810810810811,0.5723155588020454,3.0,0.0,9.0,9.0,0.18243243243243246,0.35746895544192847,0.0,0.0,13.0,13.0,0.08783783783783784,0.1744886778670563,0.0,2.0,22.0,20.0,3.581081081081081,0.7485390796201608,3.0,9.105,37.24,28.135,17.2011570945946,3.262949461285611,14.76875,0.0,6.437,6.437,3.7441216216216224,2.874829620160702,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,199.9864864864865,21.875821767713667,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.474709669449577,,6,0.6676550987586826,0.599547499213883,0.5565596113829013,0.5431572051290964,0.5365975636565707,0.0,2.0,2.5675675675675675,0.020270270270270275,0.006756756756756758,0.43529411764705883,0.5588235294117647,0.004411764705882354,0.0014705882352941178,,0.26002318513759154,,0.001693903319900767,0.01386827553917179,0.053983625289220204,0.0570115607585552,0.05958465678707876
